,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,has_basement,lake_zips,price/sqft,bed_to_bath_ratio
142,2014-05-07,255000.0,5,2.25,2060,8632,1.0,0.0,3,7,1030,1030.0,1962,0.0,98146,47.4877,-122.335,1010,11680,0.0,1.0,0.0,123.7864077669903,2.2222222222222223
143,2015-03-09,438000.0,3,1.75,1780,9660,1.0,0.0,3,7,1780,0.0,1962,0.0,98034,47.7171,-122.193,1200,9660,0.0,0.0,0.0,246.06741573033707,1.7142857142857142
144,2015-03-04,900000.0,3,2.5,3400,16603,2.0,0.0,3,10,3400,0.0,2000,0.0,98075,47.6012,-122.023,3400,12601,0.0,0.0,0.0,264.70588235294116,1.2
145,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0.0,3,7,1160,750.0,1979,0.0,98034,47.7319,-122.224,1710,8152,0.0,1.0,0.0,230.89005235602093,1.0909090909090908
146,2014-12-08,370000.0,3,1.75,1580,7000,1.0,0.0,3,7,1180,400.0,1976,0.0,98034,47.7209,-122.168,1640,7500,0.0,1.0,0.0,234.1772151898734,1.7142857142857142
147,2015-02-19,269950.0,2,1.75,1340,7250,1.0,0.0,5,5,700,640.0,1949,0.0,98198,47.408,-122.327,1830,9750,0.0,1.0,0.0,201.455223880597,1.1428571428571428
148,2015-03-24,807100.0,4,2.5,2680,4499,2.0,0.0,3,9,2680,0.0,1999,0.0,98006,47.565,-122.125,2920,4500,0.0,0.0,0.0,301.15671641791045,1.6
149,2014-06-05,653000.0,3,2.5,2680,9750,1.0,0.0,4,8,1610,1070.0,1979,0.0,98034,47.7028,-122.231,2480,8750,0.0,1.0,0.0,243.65671641791045,1.2
150,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0.0,5,7,1370,0.0,1964,0.0,98133,47.7458,-122.331,1770,7288,0.0,0.0,0.0,271.1678832116788,1.5
151,2015-03-16,284000.0,3,1.75,1560,21000,1.0,0.0,3,7,1560,0.0,1954,0.0,98166,47.4776,-122.337,1070,7920,0.0,0.0,0.0,182.05128205128204,1.7142857142857142
152,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0.0,4,7,1670,490.0,1978,0.0,98023,47.3026,-122.374,1930,7350,0.0,1.0,0.0,125.92592592592592,1.7142857142857142
153,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0.0,3,7,1340,0.0,1955,0.0,98133,47.7658,-122.339,1480,7940,0.0,0.0,0.0,233.5820895522388,2.0
154,2014-09-29,673000.0,4,2.25,2590,8190,2.0,0.0,4,8,2590,0.0,1980,0.0,98006,47.5619,-122.125,2260,8335,0.0,0.0,0.0,259.8455598455598,1.7777777777777777
155,2015-02-10,425000.0,3,2.5,1120,1100,2.0,0.0,3,8,820,300.0,2008,0.0,98122,47.6106,-122.31,1590,1795,0.0,1.0,0.0,379.4642857142857,1.2
156,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0.0,3,7,1320,650.0,1986,0.0,98144,47.5868,-122.308,1280,2150,0.0,1.0,0.0,203.0203045685279,1.8181818181818181
157,2014-05-30,385000.0,3,1.0,1220,4800,1.0,0.0,3,6,1220,0.0,1901,0.0,98122,47.6101,-122.307,1200,4800,0.0,0.0,0.0,315.57377049180326,3.0
158,2014-11-17,269950.0,3,1.5,1950,7560,1.0,0.0,4,7,1320,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941,0.0,1.0,0.0,138.43589743589743,2.0
159,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0.0,3,7,1060,290.0,1949,0.0,98177,47.7224,-122.358,1540,8280,0.0,1.0,0.0,244.44444444444446,2.0
160,2014-07-25,260000.0,3,2.5,1670,5797,2.0,0.0,3,7,1670,0.0,1988,0.0,98030,47.3505,-122.179,1670,6183,0.0,0.0,0.0,155.688622754491,1.2
161,2015-04-14,470000.0,4,3.0,2380,5125,1.5,0.0,4,7,1680,700.0,1925,0.0,98126,47.5384,-122.376,1410,5375,0.0,1.0,0.0,197.47899159663865,1.3333333333333333
162,2014-06-13,589000.0,4,3.0,2440,9600,2.0,0.0,5,7,2440,0.0,1961,0.0,98034,47.7044,-122.2,2290,9600,0.0,0.0,0.0,241.39344262295083,1.3333333333333333
163,2014-07-23,163500.0,2,1.5,1050,3419,2.0,0.0,3,7,1050,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417,0.0,0.0,0.0,155.71428571428572,1.3333333333333333
164,2014-09-05,835000.0,4,2.75,3130,13412,2.0,0.0,3,9,2140,990.0,1993,0.0,98052,47.6993,-122.102,2260,9984,0.0,1.0,0.0,266.77316293929715,1.4545454545454546
165,2015-04-15,269000.0,4,1.75,1490,10000,1.0,0.0,4,8,1100,390.0,1969,0.0,98023,47.3099,-122.379,2190,8910,0.0,1.0,0.0,180.53691275167785,2.2857142857142856
166,2014-05-05,560000.0,3,2.5,1900,8744,2.0,0.0,3,8,1900,0.0,1987,0.0,98074,47.62,-122.043,2030,8744,0.0,0.0,0.0,294.7368421052632,1.2
167,2015-04-18,615000.0,4,1.0,1330,2400,1.5,0.0,4,6,1330,0.0,1901,0.0,98103,47.65,-122.34,1330,4400,0.0,0.0,0.0,462.406015037594,4.0
168,2014-12-05,585188.0,3,2.25,2230,10026,1.0,0.0,3,8,1430,800.0,1975,0.0,98052,47.6647,-122.153,2230,9340,0.0,1.0,0.0,262.41614349775784,1.3333333333333333
169,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0.0,3,7,1220,430.0,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,0.0,1.0,0.0,184.84848484848484,1.7142857142857142
170,2014-11-05,166950.0,3,1.0,1190,8820,1.0,0.0,3,6,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980,0.0,0.0,0.0,140.2941176470588,3.0
171,2014-09-12,799000.0,3,2.5,2140,9897,1.0,0.0,4,8,2140,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083,0.0,0.0,1.0,373.3644859813084,1.2
172,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0.0,4,7,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818,0.0,1.0,0.0,183.4862385321101,1.2
173,2014-12-01,230000.0,3,1.0,1060,10228,1.0,0.0,3,7,1060,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228,0.0,0.0,0.0,216.9811320754717,3.0
174,2014-05-15,256883.0,3,2.5,1690,5025,2.0,0.0,3,8,1690,0.0,2003,0.0,98023,47.2779,-122.347,2550,5001,0.0,0.0,0.0,152.00177514792898,1.2
175,2014-11-11,423000.0,4,2.0,1970,6480,1.5,0.0,5,7,1130,840.0,1920,0.0,98108,47.5511,-122.312,1500,6480,0.0,1.0,0.0,214.72081218274113,2.0
176,2014-07-23,465000.0,3,2.5,2150,4084,2.0,0.0,3,8,2150,0.0,2007,0.0,98126,47.5488,-122.372,1750,2385,0.0,0.0,0.0,216.27906976744185,1.2
177,2015-03-11,210000.0,3,1.0,860,11725,1.0,0.0,4,6,860,0.0,1943,0.0,98056,47.5093,-122.184,1300,9514,0.0,0.0,0.0,244.1860465116279,3.0
178,2014-11-12,297000.0,3,2.5,1940,14952,2.0,0.0,3,8,1940,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450,0.0,0.0,0.0,153.09278350515464,1.2
179,2014-07-16,470000.0,3,1.0,1010,5000,1.0,0.0,3,7,1010,0.0,1952,0.0,98107,47.675,-122.394,1680,5000,0.0,0.0,0.0,465.34653465346537,3.0
180,2014-08-04,226500.0,3,1.5,1300,7370,1.0,0.0,4,7,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,0.0,1.0,0.0,174.23076923076923,2.0
181,2015-03-03,274250.0,3,1.0,910,8450,1.0,0.0,4,6,910,0.0,1962,0.0,98059,47.4787,-122.158,1400,8040,0.0,0.0,0.0,301.3736263736264,3.0
182,2014-08-04,840000.0,4,1.75,2480,11010,1.0,0.0,4,9,1630,850.0,1966,0.0,98040,47.5378,-122.219,2770,10744,0.0,1.0,1.0,338.7096774193548,2.2857142857142856
183,2014-09-19,677900.0,3,2.5,2440,4587,2.0,0.0,3,8,2440,0.0,2010,0.0,98052,47.7073,-122.114,2750,4587,0.0,0.0,0.0,277.827868852459,1.2
184,2015-02-05,425000.0,3,1.0,1010,5864,1.0,0.0,3,7,1010,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,0.0,0.0,0.0,420.7920792079208,3.0
185,2014-11-23,180250.0,2,0.75,900,9600,1.0,0.0,3,6,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,0.0,0.0,0.0,200.27777777777777,2.6666666666666665
186,2014-07-17,464000.0,6,3.0,2300,3404,2.0,0.0,3,7,1600,700.0,1920,1994.0,98133,47.7067,-122.343,1560,1312,1.0,1.0,0.0,201.7391304347826,2.0
187,2015-04-22,320000.0,4,2.25,1550,7579,2.0,0.0,3,8,1550,0.0,1993,0.0,98038,47.354,-122.047,1630,6397,0.0,0.0,0.0,206.4516129032258,1.7777777777777777
188,2014-07-17,625504.0,3,2.25,1270,1566,2.0,0.0,3,8,1060,210.0,2014,0.0,98105,47.6647,-122.284,1160,1327,0.0,1.0,0.0,492.52283464566926,1.3333333333333333
189,2014-05-15,592500.0,4,2.5,2240,12032,1.0,0.0,3,9,2240,0.0,1983,0.0,98074,47.6143,-122.017,2520,12368,0.0,0.0,0.0,264.50892857142856,1.6
190,2015-01-14,465000.0,3,2.5,2714,17936,2.0,0.0,3,9,2714,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386,0.0,0.0,0.0,171.33382461311717,1.2
191,2014-05-27,477000.0,4,2.75,1720,6270,2.0,0.0,3,8,1720,0.0,1978,0.0,98118,47.5458,-122.268,2130,8700,0.0,0.0,0.0,277.3255813953488,1.4545454545454546
192,2015-01-15,280000.0,2,1.0,850,16400,1.0,0.0,3,6,850,0.0,1923,0.0,98168,47.4889,-122.299,1100,14459,0.0,0.0,0.0,329.4117647058824,2.0
193,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0.0,3,8,2250,0.0,2000,0.0,98146,47.5133,-122.379,1320,5390,0.0,0.0,0.0,198.15022222222223,1.2
194,2014-08-28,1070000.0,2,2.25,3900,14864,1.0,0.0,3,8,1950,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184,0.0,1.0,0.0,274.35897435897436,0.8888888888888888
195,2014-10-23,467000.0,2,1.5,1320,10800,1.0,0.0,4,8,1320,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040,0.0,0.0,0.0,353.7878787878788,1.3333333333333333
196,2014-08-22,686000.0,4,2.5,2760,6440,2.0,0.0,3,10,2760,0.0,1999,0.0,98075,47.5836,-122.026,3070,8127,0.0,0.0,0.0,248.55072463768116,1.6
197,2014-06-05,279950.0,3,2.0,1750,9750,1.0,0.0,3,7,1350,400.0,1961,0.0,98198,47.398,-122.299,1900,10125,0.0,1.0,0.0,159.97142857142856,1.5
198,2014-09-04,527000.0,4,2.25,2330,19436,2.0,0.0,3,8,2330,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055,0.0,0.0,0.0,226.1802575107296,1.7777777777777777
199,2014-09-18,325000.0,3,2.25,2220,16020,1.0,0.0,4,8,1780,440.0,1966,0.0,98030,47.3758,-122.217,2080,9583,0.0,1.0,0.0,146.3963963963964,1.3333333333333333
200,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0.0,3,7,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,0.0,0.0,0.0,162.37623762376236,1.3333333333333333
201,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0.0,5,7,1250,0.0,1942,0.0,98146,47.5123,-122.373,1280,7392,0.0,0.0,0.0,312.0,1.3333333333333333
202,2015-03-09,479950.0,2,2.0,1510,6516,1.0,0.0,3,8,1510,0.0,2005,0.0,98053,47.7076,-122.013,1640,6009,0.0,0.0,0.0,317.8476821192053,1.0
203,2014-05-29,264950.0,4,2.25,1720,9753,1.0,0.0,4,7,1120,600.0,1978,0.0,98023,47.2922,-122.371,1510,9753,0.0,1.0,0.0,154.0406976744186,1.7777777777777777
204,2015-01-15,235000.0,3,1.0,1430,15246,1.0,0.0,4,7,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068,0.0,1.0,0.0,164.33566433566435,3.0
205,2015-03-03,516500.0,3,2.5,1480,4729,2.0,0.0,3,7,1480,0.0,2004,0.0,98053,47.6794,-122.034,2250,4729,0.0,0.0,0.0,348.9864864864865,1.2
206,2015-04-13,655000.0,2,1.75,1450,15798,2.0,1.0,3,7,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,1.0,1.0,0.0,451.7241379310345,1.1428571428571428
207,2014-06-16,500000.0,4,2.75,2280,15347,1.0,0.0,5,7,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,0.0,0.0,0.0,219.2982456140351,1.4545454545454546
208,2014-11-21,315000.0,6,2.75,2940,7350,1.0,0.0,3,8,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,0.0,1.0,0.0,107.14285714285714,2.1818181818181817
209,2014-11-20,213000.0,2,1.0,1000,10200,1.0,0.0,3,6,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702,0.0,0.0,0.0,213.0,2.0
210,2014-09-02,475000.0,3,1.5,2480,5280,1.5,0.0,5,7,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,0.0,1.0,0.0,191.53225806451613,2.0
211,2014-06-10,1030000.0,5,4.0,3760,28040,2.0,0.0,3,10,3760,0.0,1983,0.0,98033,47.6489,-122.183,3430,35096,0.0,0.0,1.0,273.93617021276594,1.25
212,2015-03-20,410000.0,4,1.0,1970,4740,1.5,0.0,3,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,1.0,1.0,0.0,208.12182741116752,4.0
213,2014-12-08,225000.0,3,1.75,1430,8505,1.0,0.0,4,7,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,0.0,0.0,0.0,157.34265734265733,1.7142857142857142
214,2014-10-01,210000.0,2,1.0,830,6000,1.0,0.0,3,6,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,0.0,0.0,0.0,253.0120481927711,2.0
215,2015-01-27,455000.0,2,1.0,1430,5000,1.5,0.0,2,7,1430,0.0,1925,0.0,98115,47.6727,-122.299,1450,3750,0.0,0.0,0.0,318.1818181818182,2.0
216,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0.0,4,6,1300,0.0,1954,0.0,98002,47.3221,-122.216,1260,8316,0.0,0.0,0.0,173.07692307692307,3.0
217,2014-08-26,480000.0,2,1.0,1030,3060,1.0,0.0,4,7,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,0.0,1.0,0.0,466.0194174757282,2.0
218,2015-02-12,363000.0,3,2.5,2740,11872,2.0,0.0,3,9,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377,0.0,0.0,0.0,132.4817518248175,1.2
219,2015-02-26,181000.0,2,1.5,720,5120,1.0,0.0,3,6,720,0.0,1954,0.0,98106,47.5218,-122.357,1150,2566,0.0,0.0,0.0,251.38888888888889,1.3333333333333333
220,2015-03-14,250000.0,4,2.0,2010,7312,1.0,0.0,4,7,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,0.0,0.0,0.0,124.37810945273633,2.0
221,2015-04-22,481000.0,3,1.75,1560,3000,1.0,0.0,4,6,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,0.0,1.0,0.0,308.3333333333333,1.7142857142857142
222,2014-09-23,260000.0,3,2.0,1810,7209,1.0,0.0,4,7,1240,570.0,1978,0.0,98032,47.3656,-122.278,1750,7209,0.0,1.0,0.0,143.646408839779,1.5
223,2014-05-13,455000.0,4,2.5,3360,7685,2.0,0.0,3,9,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,0.0,0.0,0.0,135.41666666666666,1.6
224,2015-04-21,349500.0,3,1.0,1400,3538,1.0,0.0,3,7,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,0.0,1.0,0.0,249.64285714285714,3.0
225,2014-09-29,245000.0,3,2.5,1730,7442,2.0,0.0,3,7,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,0.0,0.0,0.0,141.6184971098266,1.2
226,2014-05-19,592500.0,2,2.0,1420,9191,1.5,0.0,5,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,0.0,0.0,0.0,417.2535211267606,1.0
227,2014-10-20,385000.0,4,1.75,2360,7620,1.0,0.0,4,7,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,0.0,1.0,0.0,163.135593220339,2.2857142857142856
228,2015-02-11,315000.0,3,1.75,1580,11455,1.0,0.0,4,7,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650,0.0,1.0,0.0,199.36708860759492,1.7142857142857142
229,2014-11-24,255000.0,3,1.0,1230,10170,1.0,0.0,3,7,1230,0.0,1979,0.0,98045,47.4437,-121.772,1380,10098,0.0,0.0,0.0,207.3170731707317,3.0
230,2014-08-29,693000.0,4,2.5,2460,4425,2.0,0.0,3,8,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659,0.0,0.0,0.0,281.7073170731707,1.6
231,2014-12-02,780000.0,3,1.0,1660,4400,1.5,0.0,3,8,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,0.0,1.0,0.0,469.87951807228916,3.0
232,2014-10-24,237000.0,3,1.75,1270,8470,1.0,0.0,4,7,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,0.0,0.0,0.0,186.61417322834646,1.7142857142857142
233,2015-04-28,425000.0,2,1.0,770,5040,1.0,0.0,3,5,770,0.0,1930,0.0,98144,47.5964,-122.299,1330,2580,0.0,0.0,0.0,551.9480519480519,2.0
234,2014-10-27,369900.0,1,0.75,760,10079,1.0,1.0,5,5,760,0.0,1936,0.0,98070,47.4683,-122.438,1230,14267,0.0,0.0,0.0,486.7105263157895,1.3333333333333333
235,2014-05-19,290000.0,4,2.5,1700,7280,2.0,0.0,4,7,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475,0.0,0.0,0.0,170.58823529411765,1.6
236,2014-09-29,285000.0,3,1.0,1120,10701,1.0,0.0,3,7,1120,0.0,1954,0.0,98106,47.5544,-122.358,1130,6350,0.0,0.0,0.0,254.46428571428572,3.0
237,2014-08-14,415000.0,2,1.0,1070,4500,1.0,0.0,3,7,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465,0.0,0.0,0.0,387.85046728971963,2.0
238,2015-04-09,272500.0,3,2.5,2070,9900,1.0,0.0,3,8,1420,650.0,1979,0.0,98023,47.2988,-122.371,2070,8250,0.0,1.0,0.0,131.6425120772947,1.2
239,2015-05-01,436000.0,2,1.0,1040,7538,1.0,0.0,4,7,1040,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530,0.0,0.0,0.0,419.2307692307692,2.0
240,2014-10-17,210000.0,3,1.0,1700,11390,1.0,0.0,4,7,1700,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164,0.0,0.0,0.0,123.52941176470588,3.0
241,2014-09-25,236000.0,3,1.0,1300,5898,1.0,0.0,3,7,1300,0.0,1961,0.0,98178,47.5053,-122.255,1320,7619,0.0,0.0,0.0,181.53846153846155,3.0
242,2014-11-24,331000.0,3,1.75,1080,1306,1.0,0.0,3,7,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,1.0,1.0,0.0,306.48148148148147,1.7142857142857142
243,2015-03-20,365000.0,3,2.5,2653,4510,2.0,0.0,3,8,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927,0.0,0.0,0.0,137.5800980022616,1.2
244,2015-01-27,450000.0,3,2.0,2290,16258,1.0,0.0,5,8,2290,0.0,1960,0.0,98058,47.4672,-122.165,1660,10530,0.0,0.0,0.0,196.5065502183406,1.5
245,2014-11-13,770000.0,4,2.75,3820,26300,2.0,0.0,3,9,2850,970.0,2014,0.0,98028,47.7618,-122.261,1860,12136,0.0,1.0,0.0,201.57068062827224,1.4545454545454546
246,2015-05-05,405000.0,3,1.75,2390,6000,1.0,0.0,3,6,1240,1150.0,1908,0.0,98118,47.5362,-122.268,2020,6000,0.0,1.0,0.0,169.4560669456067,1.7142857142857142
247,2014-07-03,304900.0,4,1.75,2600,11325,1.0,0.0,4,7,1610,990.0,1969,0.0,98031,47.3954,-122.206,1720,11088,0.0,1.0,0.0,117.26923076923077,2.2857142857142856
248,2015-02-27,170000.0,2,1.0,860,5265,1.0,0.0,3,6,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775,0.0,0.0,0.0,197.67441860465115,2.0
249,2014-06-30,780000.0,4,2.5,3500,7048,2.0,0.0,3,9,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864,0.0,0.0,0.0,222.85714285714286,1.6
250,2015-04-10,330000.0,3,3.0,2420,13959,1.0,0.0,4,8,1740,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300,0.0,1.0,0.0,136.36363636363637,1.0
251,2014-09-05,370000.0,4,2.5,2720,8666,2.0,0.0,3,9,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100,0.0,0.0,0.0,136.02941176470588,1.6
252,2014-10-17,467000.0,5,2.25,2500,13500,1.0,0.0,3,7,1850,650.0,1979,0.0,98072,47.7564,-122.144,2300,9750,0.0,1.0,0.0,186.8,2.2222222222222223
253,2015-02-09,405000.0,3,1.75,1670,6720,1.0,0.0,3,7,1140,530.0,1980,0.0,98034,47.7198,-122.193,1670,7320,0.0,1.0,0.0,242.51497005988023,1.7142857142857142
254,2014-07-02,675000.0,5,2.25,2900,10300,1.0,0.0,3,8,1450,1450.0,1985,0.0,98006,47.5461,-122.151,2310,10300,0.0,1.0,0.0,232.75862068965517,2.2222222222222223
255,2014-08-12,500000.0,2,1.0,1640,14100,1.0,0.0,4,7,1140,500.0,1954,0.0,98006,47.5712,-122.143,1520,13527,0.0,1.0,0.0,304.8780487804878,2.0
256,2014-07-23,389999.0,4,2.5,1890,15770,2.0,0.0,4,7,1890,0.0,1968,0.0,98166,47.4281,-122.343,2410,15256,0.0,0.0,0.0,206.34867724867726,1.6
257,2015-02-24,630000.0,4,1.75,2950,9025,1.0,0.0,4,8,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600,0.0,1.0,0.0,213.5593220338983,2.2857142857142856
258,2014-10-22,360000.0,4,2.5,2160,9528,2.0,0.0,3,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937,0.0,0.0,0.0,166.66666666666666,1.6
259,2014-10-02,580000.0,4,3.0,3280,11060,2.0,0.0,3,8,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004,0.0,1.0,0.0,176.82926829268294,1.3333333333333333
260,2014-07-09,550000.0,3,2.0,1970,4166,2.0,0.0,5,8,1270,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166,0.0,1.0,0.0,279.18781725888323,1.5
261,2014-07-10,879000.0,4,2.5,3360,22111,2.0,0.0,3,10,3360,0.0,1994,0.0,98075,47.5951,-122.017,3150,11374,0.0,0.0,0.0,261.60714285714283,1.6
262,2014-08-22,265000.0,3,2.0,1320,8959,1.0,0.0,3,7,1320,0.0,1993,0.0,98042,47.3536,-122.144,1740,7316,0.0,0.0,0.0,200.75757575757575,1.5
263,2015-03-04,446500.0,3,2.5,2650,7286,2.0,0.0,3,8,2650,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220,0.0,0.0,0.0,168.49056603773585,1.2
264,2014-06-02,404000.0,3,1.5,2030,8880,1.0,0.0,3,7,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592,0.0,1.0,0.0,199.01477832512316,2.0
265,2014-05-29,267500.0,3,1.75,1590,11914,1.0,0.0,3,7,1090,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052,0.0,1.0,0.0,168.23899371069183,1.7142857142857142
266,2014-08-11,335000.0,3,2.5,2440,7632,2.0,0.0,3,8,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903,0.0,0.0,0.0,137.29508196721312,1.2
267,2014-06-19,576000.0,3,2.5,1940,9000,1.0,0.0,4,7,970,970.0,1948,0.0,98117,47.6933,-122.393,2190,7310,0.0,1.0,0.0,296.9072164948454,1.2
268,2015-04-01,208633.0,3,2.5,2040,3810,2.0,0.0,3,8,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590,0.0,0.0,0.0,102.27107843137254,1.2
269,2015-01-15,315000.0,3,2.25,2200,8750,1.0,0.0,4,7,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,0.0,1.0,0.0,143.1818181818182,1.3333333333333333
270,2015-02-17,725000.0,3,1.75,1920,3300,1.0,0.0,4,8,960,960.0,1913,0.0,98112,47.6239,-122.298,1740,4000,0.0,1.0,0.0,377.6041666666667,1.7142857142857142
271,2015-04-03,550000.0,4,2.75,1800,7750,1.0,0.0,4,8,1400,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275,0.0,1.0,0.0,305.55555555555554,1.4545454545454546
272,2014-06-12,610750.0,4,2.25,2180,7297,2.0,0.0,3,8,2180,0.0,1984,0.0,98074,47.6459,-122.058,2250,9781,0.0,0.0,0.0,280.1605504587156,1.7777777777777777
273,2015-02-28,550700.0,2,1.0,1010,5000,1.5,0.0,4,6,1010,0.0,1908,0.0,98105,47.6692,-122.297,1460,5000,0.0,0.0,0.0,545.2475247524752,2.0
274,2015-01-08,665000.0,4,2.75,3320,10574,2.0,0.0,5,8,2220,0.0,1960,0.0,98056,47.5376,-122.18,2720,8330,0.0,0.0,0.0,200.3012048192771,1.4545454545454546
275,2015-02-09,834000.0,4,2.5,2370,4000,1.5,0.0,5,8,1980,390.0,1928,0.0,98144,47.601000000000006,-122.294,2440,5750,0.0,1.0,0.0,351.8987341772152,1.6
276,2014-11-05,305000.0,4,2.25,1950,7700,1.0,0.0,3,8,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350,0.0,1.0,0.0,156.4102564102564,1.7777777777777777
277,2015-04-08,487000.0,3,2.0,2590,14052,1.0,0.0,5,8,1720,870.0,1948,0.0,98133,47.7357,-122.333,1570,8162,0.0,1.0,0.0,188.03088803088804,1.5
278,2014-07-23,548000.0,2,1.0,1470,3864,1.0,0.0,4,7,1170,300.0,1916,0.0,98103,47.6638,-122.345,1570,3864,0.0,1.0,0.0,372.7891156462585,2.0
279,2014-11-22,268750.0,4,1.0,800,8775,1.0,0.0,3,6,800,0.0,1943,0.0,98166,47.48,-122.336,1310,8775,0.0,0.0,0.0,335.9375,4.0
280,2014-05-13,819900.0,5,2.75,3150,7119,2.0,0.0,3,9,3150,0.0,2013,0.0,98052,47.6759,-122.151,1560,8384,0.0,0.0,0.0,260.2857142857143,1.8181818181818181
281,2014-10-23,520000.0,3,2.25,2030,16200,2.0,0.0,3,8,2030,0.0,1984,0.0,98027,47.5162,-122.057,2660,17958,0.0,0.0,0.0,256.1576354679803,1.3333333333333333
282,2014-07-21,230000.0,3,2.0,1450,11204,1.0,0.0,3,7,1450,0.0,2003,0.0,98001,47.2639,-122.252,1520,9518,0.0,0.0,0.0,158.6206896551724,1.5
283,2015-02-02,240000.0,3,1.75,1510,10248,1.0,0.0,3,7,1510,0.0,1969,0.0,98023,47.2929,-122.371,1510,9753,0.0,0.0,0.0,158.94039735099338,1.7142857142857142
284,2014-09-05,232000.0,2,1.0,1240,12092,1.0,0.0,3,6,960,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460,1.0,1.0,0.0,187.09677419354838,2.0
